Reef_ID,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
212,U/N Reef,0,0,0,0,0.090097597,0,0,0,0,0.090097597,164783.2682,Far Northern Management Area,Cape York Peninsula,59072,E
213,U/N Reef,0,0,0,0,0.236205356,0,0,0,0,0.236205356,176603.7878,Far Northern Management Area,Cape York Peninsula,59072,E
214,U/N Reef,0,0,0,0,0.310549821,0,0,0,0,0.310549821,160928.0778,Far Northern Management Area,Cape York Peninsula,59072,E
215,U/N Reef,0,0,0,0,0.123998902,0,0,0,0,0.123998902,166252.1893,Far Northern Management Area,Cape York Peninsula,59072,E
216,U/N Reef,0,0,0,0,0.374430004,0,0,0,0,0.374430004,174217.894,Far Northern Management Area,Cape York Peninsula,59072,E
217,Maclennan Reef (No 1),0,0,0,0,0,0,3.296291701,0,0,3.296291701,172301.0865,Far Northern Management Area,Cape York Peninsula,59072,E
218,Maclennan Reef (No 2),0,0,0,0,0,0,1.553297062,0,0,1.553297062,174539.9481,Far Northern Management Area,Cape York Peninsula,59072,E
219,Maclennan Reef (No 3),0,0,0,0,0,0,0.008719484,0,0,0.008719484,177038.9327,Far Northern Management Area,Cape York Peninsula,59072,E
193,U/N Reef,0,0,0,0,2.568156102,0,0,0,0,2.568156102,165738.2866,Far Northern Management Area,Cape York Peninsula,59072,E
194,U/N Reef,0,0,0,0,0,0,1.158899165,0,0,1.158899165,183614.7539,Far Northern Management Area,Cape York Peninsula,59073,E
195,U/N Reef,0,0,0,0,0,0,1.57859329,0,0,1.57859329,183837.5863,Far Northern Management Area,Cape York Peninsula,59073,E
196,U/N Reef,0,0,0,0,0,0,2.585255801,0,0,2.585255801,182276.7567,Far Northern Management Area,Cape York Peninsula,59073,E
197,U/N Reef,0,0,0,0,0,0,1.436171046,0,0,1.436171046,181661.2134,Far Northern Management Area,Cape York Peninsula,59072,E
198,U/N Reef,0,0,0,0,0,0,1.068702926,0,0,1.068702926,180197.1071,Far Northern Management Area,Cape York Peninsula,59072,E
238,U/N Reef,0,0,0,0,0,0,5.451285876,0,0,5.451285876,178144.684,Far Northern Management Area,Cape York Peninsula,59072,E
239,U/N Reef,0,0,0,0,0,0,0.429320987,0,0,0.429320987,178351.0181,Far Northern Management Area,Cape York Peninsula (out),59072,E
240,U/N Reef,0,0,0,0,0,0,0.188438632,0,0,0.188438632,165352.304,Far Northern Management Area,Cape York Peninsula,59072,E
241,U/N Reef,0,0,0,0,0,0,0.005354289,0,0,0.005354289,170319.0597,Far Northern Management Area,Cape York Peninsula,59072,E
242,U/N Reef,0,0,0,0,0,0,3.190955509,0,0,3.190955509,174896.1148,Far Northern Management Area,Cape York Peninsula,59072,E
243,U/N Reef,0,0,0,0,0,0,1.79404623,0,0,1.79404623,173803.8125,Far Northern Management Area,Cape York Peninsula,59072,E
244,U/N Reef,0,0,0,0,0,0,0.316465897,0,0,0.316465897,174225.5928,Far Northern Management Area,Cape York Peninsula,59072,E
245,U/N Reef,0,0,0,0,0,0,2.280173319,0,0,2.280173319,174196.8194,Far Northern Management Area,Cape York Peninsula (out),59072,E
246,U/N Reef,0,0,0,0,0,0,0.699143999,0,0,0.699143999,173291.0262,Far Northern Management Area,Cape York Peninsula,59072,E
247,U/N Reef,0,0,0,0,0,0,1.711925385,0,0,1.711925385,171986.5879,Far Northern Management Area,Cape York Peninsula,59072,E
248,U/N Reef,0,0,0,0,0,0,2.72301424,0,0,2.72301424,172812.4158,Far Northern Management Area,Cape York Peninsula,59072,E
249,U/N Reef,0,0,0,0,0,0,2.151897525,0,0,2.151897525,171692.4917,Far Northern Management Area,Cape York Peninsula,59072,E
250,U/N Reef,0,0,0,0,0,0,0.977784179,0,0,0.977784179,171659.7459,Far Northern Management Area,Cape York Peninsula,59072,E
251,U/N Reef,0,0,0,0,0,0,2.914515049,0,0,2.914515049,170719.0609,Far Northern Management Area,Cape York Peninsula,59072,E
252,U/N Reef,0,0,0,0,0,0,0.184587156,0,0,0.184587156,165189.094,Far Northern Management Area,Cape York Peninsula,59072,E
253,U/N Reef,0,0,0,0,0,0,0,1.708211634,0,1.708211634,169491.947,Far Northern Management Area,Cape York Peninsula,59072,E
254,U/N Reef,0,0,0,0,0,0,2.219588557,0,0,2.219588557,163812.41,Far Northern Management Area,Cape York Peninsula,59072,E
255,U/N Reef,0,0,0,0,0,0,2.417476763,0,0,2.417476763,162451.046,Far Northern Management Area,Cape York Peninsula,59072,E
256,U/N Reef,0,0,0,0,0,0,0.922016888,0,0,0.922016888,168717.6259,Far Northern Management Area,Cape York Peninsula,59072,E
257,U/N Reef,0,0,0,0,0,0,0.565511719,0,0,0.565511719,168638.6985,Far Northern Management Area,Cape York Peninsula,59072,E
258,U/N Reef,0,0,0,0,0,0,0.762338881,0,0,0.762338881,168493.3328,Far Northern Management Area,Cape York Peninsula,59072,E
259,U/N Reef,0,0,0,0,0,0,1.577005733,0,0,1.577005733,167552.1391,Far Northern Management Area,Cape York Peninsula,59072,E
260,Risk Reef,0,0,0,0,0,0,3.777863046,0,0,3.777863046,160091.7883,Far Northern Management Area,Cape York Peninsula,59072,E
261,U/N Reef,0,0,0,0,0,0,1.29512022,0,0,1.29512022,154146.7737,Far Northern Management Area,Cape York Peninsula,59072,E
262,Shadwell Reef,0,0,0,0,0,0,2.093977317,0,0,2.093977317,156729.4934,Far Northern Management Area,Cape York Peninsula,59072,E
263,U/N Reef,0,0,0,0,0,0,0.712301613,0,0,0.712301613,149979.6781,Far Northern Management Area,Cape York Peninsula,59072,E
264,U/N Reef,0,0,0,0,0,0,5.249951697,0,0,5.249951697,163262.2812,Far Northern Management Area,Cape York Peninsula,59072,E
220,Indefatigable Reef,0,0,0,0,0,0,3.043789339,0,0,3.043789339,151444.2103,Far Northern Management Area,Cape York Peninsula,59072,E
221,U/N Reef,0,0,0,0,0,0,0.564095736,0,0,0.564095736,154138.668,Far Northern Management Area,Cape York Peninsula,59072,E
222,U/N Reef,0,0,0,0,0,0,2.163925302,0,0,2.163925302,160522.6633,Far Northern Management Area,Cape York Peninsula,59072,E
223,U/N Reef,0,0,0,0,0,0,1.762326754,0,0,1.762326754,165266.5356,Far Northern Management Area,Cape York Peninsula,59073,E
224,U/N Reef,0,0,0,0,0,0,0.868244353,0,0,0.868244353,159040.2126,Far Northern Management Area,Cape York Peninsula,59072,E
225,U/N Reef,0,0,0,0,0,0,6.434570943,0,0,6.434570943,158939.2536,Far Northern Management Area,Cape York Peninsula,59333,E
226,U/N Reef,0,0,0,0,0,0,3.681428172,0,0,3.681428172,160993.1171,Far Northern Management Area,Cape York Peninsula,59072,E
227,U/N Reef,0,0,0,0,0,0,3.521299532,0,0,3.521299532,155852.5845,Far Northern Management Area,Cape York Peninsula,59072,E
228,U/N Reef,0,0,0,0,0,0,5.675690884,0,0,5.675690884,146848.4857,Far Northern Management Area,Cape York Peninsula,59333,E
229,U/N Reef,0,0,0,0,0,2.957344644,0,0,0,2.957344644,202870.9305,Far Northern Management Area,Cape York Peninsula,59073,E
230,U/N Reef,0,0,0,0,0,4.66310163,0,0,0,4.66310163,206579.5166,Far Northern Management Area,Cape York Peninsula,59073,E
231,U/N Reef,0,0,0,0,0,2.209597732,0,0,0,2.209597732,207301.3593,Far Northern Management Area,Cape York Peninsula,59073,E
232,U/N Reef,0,0,0,0,0,8.534906479,0,0,0,8.534906479,207664.5078,Far Northern Management Area,Cape York Peninsula,59073,E
233,U/N Reef,0,0,0,0,0,2.984310228,0,0,0,2.984310228,207449.2517,Far Northern Management Area,Cape York Peninsula,59073,E
234,U/N Reef,0,0,0,0,0,10.43269316,0,0,0,10.43269316,203924.8941,Far Northern Management Area,Cape York Peninsula,59073,E
235,U/N Reef,0,0,0,0,0,3.273260803,0,0,0,3.273260803,200411.498,Far Northern Management Area,Cape York Peninsula,59073,E
236,U/N Reef,0,0,0,0,0,0.162200862,0,0,0,0.162200862,199774.7804,Far Northern Management Area,Cape York Peninsula,59073,E
237,U/N Reef,0,0,0,0,0,11.83162424,0,0,0,11.83162424,200148.8025,Far Northern Management Area,Cape York Peninsula,59073,E
267,U/N Reef,0,0,0,0,0,4.859494557,0,0,0,4.859494557,195628.05,Far Northern Management Area,Cape York Peninsula,59073,E
268,U/N Reef,0,0,0,0,0,2.253643741,0,0,0,2.253643741,195358.1061,Far Northern Management Area,Cape York Peninsula,59073,E
269,U/N Reef,0,0,0,0,0,2.464932211,0,0,0,2.464932211,194319.8027,Far Northern Management Area,Cape York Peninsula,59073,E
270,U/N Reef,0,0,0,0,0,1.898541742,0,0,0,1.898541742,193964.8954,Far Northern Management Area,Cape York Peninsula,59073,E
271,U/N Reef,0,0,0,0,0,0.893687981,0,0,0,0.893687981,192848.0105,Far Northern Management Area,Cape York Peninsula,59073,E
272,Stark Reef,0,0,0,0,0,0,17.12489409,0,0,17.12489409,188384.3221,Far Northern Management Area,Cape York Peninsula,59073,E
273,U/N Reef,0,0,0,0,0,0,0.587555416,0,0,0.587555416,186202.3223,Far Northern Management Area,Cape York Peninsula,59073,E
274,U/N Reef,0,0,0,0,0,0,2.104228886,0,0,2.104228886,185168.3397,Far Northern Management Area,Cape York Peninsula,59073,E
275,U/N Reef,0,0,0,0,0,0,1.057746404,0,0,1.057746404,186893.1925,Far Northern Management Area,Cape York Peninsula,59073,E
276,U/N Reef,0,0,0,0,0,0,1.266335918,0,0,1.266335918,185008.6566,Far Northern Management Area,Cape York Peninsula,59073,E
277,U/N Reef,0,0,0,0,0,0,2.490931353,0,0,2.490931353,185997.0467,Far Northern Management Area,Cape York Peninsula,59073,E
278,U/N Reef,0,0,0,0,0,0,2.390293166,0,0,2.390293166,186001.4485,Far Northern Management Area,Cape York Peninsula,59073,E
279,Moulter Reef,0,0,0,0,0,0,9.14315548,0,0,9.14315548,170606.6134,Far Northern Management Area,Cape York Peninsula,59073,E
280,Saunders Reef,0,0,0,0,0,0,16.9125185,0,0,16.9125185,164699.7501,Far Northern Management Area,Cape York Peninsula,59334,E
281,Hunter Reefs,0,0,0,0,0,0,0.177325487,0,0,0.177325487,126924.8851,Far Northern Management Area,Cape York Peninsula,59331,E
282,U/N Reef,0,0,0,11.51621724,0,0,0,0,0,11.51621724,128853.9358,Far Northern Management Area,Cape York Peninsula,59331,E
283,Pirie Reef,0,0,0,0,0,0,3.051037618,0,0,3.051037618,136686.0098,Far Northern Management Area,Cape York Peninsula,59331,E
284,U/N Reef,0,0,0,1.162904553,0,0,0,0,0,1.162904553,137641.2727,Far Northern Management Area,Cape York Peninsula,59331,E
285,Hannibal Islands Reef,0,0,0,0,0,0,6.879617136,0,0,6.879617136,139294.4106,Far Northern Management Area,Cape York Peninsula,59331,E
286,U/N Reef,0,0,0,0,0,0,2.499401761,0,0,2.499401761,136136.8597,Far Northern Management Area,Cape York Peninsula,59331,E
287,MacArthur Islands Reef,0,0,0,0,0,0,4.800770332,0,0,4.800770332,124159.7961,Far Northern Management Area,Cape York Peninsula,59331,E
288,U/N Reef,0,0,0,0,0,0,11.10454079,0,0,11.10454079,121423.6983,Far Northern Management Area,Cape York Peninsula,59331,E
289,U/N Reef,0,0,0,0,0,0,0.910072813,0,0,0.910072813,125416.5417,Far Northern Management Area,Cape York Peninsula,59331,E
290,U/N Reef,0,0,0,0,0,0,0.521332943,0,0,0.521332943,123711.9739,Far Northern Management Area,Cape York Peninsula,59331,E
291,U/N Reef,0,0,0,0,0,0,8.120915887,0,0,8.120915887,121961.8442,Far Northern Management Area,Cape York Peninsula,59331,E
292,U/N Reef,0,0,0,0,0,0,0.059501428,0,0,0.059501428,122491.5585,Far Northern Management Area,Cape York Peninsula,59331,E
293,U/N Reef,0,0,0,0,0,0,0.006266169,0,0,0.006266169,124847.4606,Far Northern Management Area,Cape York Peninsula,59331,E
294,U/N Reef,0,0,0,0,0,0,4.463706425,0,0,4.463706425,122763.5099,Far Northern Management Area,Cape York Peninsula,59331,E
295,Nigger Head Reef,0,0,0,0,0,0,0.016596581,0,0,0.016596581,120328.7774,Far Northern Management Area,Cape York Peninsula,59331,E
296,U/N Reef,0,0,0,0,0,0,1.684879497,0,0,1.684879497,120774.8075,Far Northern Management Area,Cape York Peninsula,59331,E
297,U/N Reef,0,0,0,0,0,0,0.015762007,0,0,0.015762007,119261.5275,Far Northern Management Area,Cape York Peninsula,59331,E
298,U/N Reef,0,0,0,0,0,0,8.949751604,0,0,8.949751604,114915.6079,Far Northern Management Area,Cape York Peninsula,59331,E
299,U/N Reef,0,0,0,0,0,0,0.23285059,0,0,0.23285059,115587.9525,Far Northern Management Area,Cape York Peninsula,59331,E
300,U/N Reef,0,0,0,0,0,0,0.044141802,0,0,0.044141802,110912.8704,Far Northern Management Area,Cape York Peninsula,59331,E
301,U/N Reef,0,0,0,0,0,0,5.243820999,0,0,5.243820999,110811.3838,Far Northern Management Area,Cape York Peninsula,59331,E
302,U/N Reef,0,0,0,0,0,0,0.07102583,0,0,0.07102583,109953.1801,Far Northern Management Area,Cape York Peninsula,59331,E
303,U/N Reef,0,0,0,0,0,0,3.044029039,0,0,3.044029039,141821.3816,Far Northern Management Area,Cape York Peninsula,59332,E
304,U/N Reef,0,0,0,0,0,0,7.983069746,0,0,7.983069746,139615.4158,Far Northern Management Area,Cape York Peninsula,59332,E
305,Wizard Reef,0,0,0,0,0,0,15.23571511,0,0,15.23571511,138443.8409,Far Northern Management Area,Cape York Peninsula,59332,E
265,U/N Reef,0,0,0,0,0,0,13.14321127,0,0,13.14321127,140503.9748,Far Northern Management Area,Cape York Peninsula,59333,E
266,U/N Reef,0,0,0,0,0,0,6.321078654,0,0,6.321078654,135480.6757,Far Northern Management Area,Cape York Peninsula,59332,E
318,U/N Reef,0,0,0,0,0,0,8.688059986,0,0,8.688059986,133976.2468,Far Northern Management Area,Cape York Peninsula,59332,E
319,U/N Reef,0,0,0,0,0,0,12.15281867,0,0,12.15281867,135030.1081,Far Northern Management Area,Cape York Peninsula,59332,E
320,Viking Reef,0,0,0,0,0,0,6.035374134,0,0,6.035374134,138240.8201,Far Northern Management Area,Cape York Peninsula,59332,E
321,U/N Reef,0,0,0,0,0,0,3.536924793,0,0,3.536924793,133205.4464,Far Northern Management Area,Cape York Peninsula,59332,E
322,U/N Reef,0,0,0,0,0,0,0.04754308,0,0,0.04754308,134003.5659,Far Northern Management Area,Cape York Peninsula,59333,E
323,U/N Reef,0,0,0,0,0,0,6.118940921,0,0,6.118940921,126700.8594,Far Northern Management Area,Cape York Peninsula,59333,E
324,Thrush Reef,0,0,0,0,0,0,11.23533377,0,0,11.23533377,120481.0845,Far Northern Management Area,Cape York Peninsula,59332,E
325,Forwood Reef,0,0,0,0,0,0,2.377743673,0,0,2.377743673,118640.979,Far Northern Management Area,Cape York Peninsula,59332,E
326,Bird Islands Reef (North),0,0,0,0,0,0,3.73504131,0,0,3.73504131,117285.2646,Far Northern Management Area,Cape York Peninsula,59332,E
327,Fairway Reef,0,0,0,0,0.000316787,0,0,0,0,0.000316787,117256.4174,Far Northern Management Area,Cape York Peninsula,59332,E
306,Bird Islands Reef (South),0,0,0,0,0,0,2.451177742,0,0,2.451177742,115570.4226,Far Northern Management Area,Cape York Peninsula,59332,E
307,Chimmo Shoal,0,0,0,0,0.010455188,0,0,0,0,0.010455188,110892.8727,Far Northern Management Area,Cape York Peninsula,59332,E
308,Guthray Reef,0,0,0,0,0,1.177618302,0,0,0,1.177618302,110907.1669,Far Northern Management Area,Cape York Peninsula,59332,E
309,U/N Reef,0,0,0,0,0,0,0.006703506,0,0,0.006703506,116593.0328,Far Northern Management Area,Cape York Peninsula,59332,E
310,Cockburn Reef,0,0,0,0,0,27.97697818,0,0,0,27.97697818,110449.9854,Far Northern Management Area,Cape York Peninsula,59332,E
311,Magra Reef,0,0,0,0,0,5.647267393,0,0,0,5.647267393,103704.223,Far Northern Management Area,Cape York Peninsula,59332,E
312,U/N Reef,0,0,0,0,0,0.30109571,0,0,0,0.30109571,102537.1431,Far Northern Management Area,Cape York Peninsula,59332,E
313,Rodney Reef,0,0,0,0,0,3.61762286,0,0,0,3.61762286,102719.2755,Far Northern Management Area,Cape York Peninsula,59332,E
314,U/N Reef,0,0,0,0,0,1.095992786,0,0,0,1.095992786,101526.9402,Far Northern Management Area,Cape York Peninsula,59332,E
315,Cockburn Patch,0,0,0,0,0,0.012801064,0,0,0,0.012801064,98300.11204,Far Northern Management Area,Cape York Peninsula,59332,E
316,Erlangen Patch,0,0,0,0,0,0.01133481,0,0,0,0.01133481,97453.15723,Far Northern Management Area,Cape York Peninsula,59332,E
317,Paluma Shoal,0,0,0,0,0.02478368,0,0,0,0,0.02478368,97289.97229,Far Northern Management Area,Cape York Peninsula,59332,E
334,Sunday Reef,0,0,0,0,0,0.446267971,0,0,0,0.446267971,97308.6287,Far Northern Management Area,Cape York Peninsula,59332,E
335,Bremner Shoal,0,0,0,0,0,0.007615997,0,0,0,0.007615997,95916.45288,Far Northern Management Area,Cape York Peninsula,59332,E
336,Outer Reef,0,0,0,0,0.00379044,0,0,0,0,0.00379044,95685.32679,Far Northern Management Area,Cape York Peninsula,59332,E
337,Queue Reef,0,0,0,0,0,0,1.072549293,0,0,1.072549293,95792.36162,Far Northern Management Area,Cape York Peninsula,59332,E
338,Wreck Reef,0,0,0,0,0,0,0.978421489,0,0,0.978421489,94361.93816,Far Northern Management Area,Cape York Peninsula,59332,E
339,Sir Charles Hardy Islands Reef,0,0,0,0,0,0,11.63192205,0,0,11.63192205,99728.79348,Far Northern Management Area,Cape York Peninsula,59333,E
340,Nob Reef,0,0,0,0,0,0.595879464,0,0,0,0.595879464,94188.4528,Far Northern Management Area,Cape York Peninsula,59332,E
341,U/N Reef,0,0,0,0,0,2.355325087,0,0,0,2.355325087,92639.99077,Far Northern Management Area,Cape York Peninsula,59332,E
342,Harvey Reef,0,0,0,0,0,1.169689733,0,0,0,1.169689733,91698.35832,Far Northern Management Area,Cape York Peninsula,59332,E
343,Clerke Reef,0,0,0,0,0,2.18742904,0,0,0,2.18742904,91390.46482,Far Northern Management Area,Cape York Peninsula,59332,E
344,Perry Reef,0,0,0,0,0,0.539169682,0,0,0,0.539169682,92012.61782,Far Northern Management Area,Cape York Peninsula,59332,E
345,Cape Grenville Reef (No 1),0,0,0,0,0,0.560660164,0,0,0,0.560660164,92833.222,Far Northern Management Area,Cape York Peninsula,59332,E
346,Cape Grenville Reef (No 2),0,0,0,0,0,0.002690512,0,0,0,0.002690512,91938.38345,Far Northern Management Area,Cape York Peninsula,59332,E
347,Cape Grenville Reef (No 3),0,0,0,0,0,0.823519668,0,0,0,0.823519668,91025.63614,Far Northern Management Area,Cape York Peninsula,59332,E
348,Hicks Reef,0,0,0,0,0,2.417509073,0,0,0,2.417509073,89739.71309,Far Northern Management Area,Cape York Peninsula,59332,E
349,Middle Reef,0,0,0,0,0,0.000788168,0,0,0,0.000788168,90766.98035,Far Northern Management Area,Cape York Peninsula,59332,E
350,Twin Reefs (North),0,0,0,0,0,0.002462049,0,0,0,0.002462049,89425.48069,Far Northern Management Area,Cape York Peninsula,59332,E
351,Twin Reefs (South),0,0,0,0,0,0.001786086,0,0,0,0.001786086,89061.69551,Far Northern Management Area,Cape York Peninsula,59332,E
352,Gore Reef,0,0,0,0,0,1.169516097,0,0,0,1.169516097,89601.80067,Far Northern Management Area,Cape York Peninsula,59332,E
353,South Reef,0,0,0,0,0,0.014321303,0,0,0,0.014321303,89185.26974,Far Northern Management Area,Cape York Peninsula,59332,E
354,U/N Reef,0,0,0,0,0,0,0.520653511,0,0,0.520653511,158489.3539,Far Northern Management Area,Cape York Peninsula,59333,E
355,U/N Reef,0,0,0,0,0,0,1.908267478,0,0,1.908267478,153984.0814,Far Northern Management Area,Cape York Peninsula,59333,E
356,Siddons Reef,0,0,0,0,0,0,4.403526449,0,0,4.403526449,147150.2987,Far Northern Management Area,Cape York Peninsula,59333,E
357,U/N Reef,0,0,0,0,0,0,3.637360831,0,0,3.637360831,151780.1214,Far Northern Management Area,Cape York Peninsula,59333,E
358,U/N Reef,0,0,0,0,0,0,0.937995043,0,0,0.937995043,153331.3899,Far Northern Management Area,Cape York Peninsula,59333,E
359,U/N Reef,0,0,0,0,0,0,1.837200064,0,0,1.837200064,150724.7208,Far Northern Management Area,Cape York Peninsula,59333,E
360,U/N Reef,0,0,0,0,0,0,1.135538185,0,0,1.135538185,150066.0319,Far Northern Management Area,Cape York Peninsula,59333,E
361,U/N Reef,0,0,0,0,0,0,5.637353675,0,0,5.637353675,154132.7632,Far Northern Management Area,Cape York Peninsula,59333,E
362,U/N Reef,0,0,0,0,0,0,5.575734673,0,0,5.575734673,159227.1954,Far Northern Management Area,Cape York Peninsula,59333,E
363,U/N Reef,0,0,0,0,0,0,4.497019913,0,0,4.497019913,151915.075,Far Northern Management Area,Cape York Peninsula,59333,E
364,U/N Reef,0,0,0,0,0,0,1.632723251,0,0,1.632723251,149180.6735,Far Northern Management Area,Cape York Peninsula,59333,E
365,U/N Reef,0,0,0,0,0,0,0.426356777,0,0,0.426356777,148791.0327,Far Northern Management Area,Cape York Peninsula,59333,E
366,U/N Reef,0,0,0,0,0,0,0.861296881,0,0,0.861296881,150280.9333,Far Northern Management Area,Cape York Peninsula,59333,E
367,U/N Reef,0,0,0,0,0,0,0.848881088,0,0,0.848881088,148244.6075,Far Northern Management Area,Cape York Peninsula,59333,E
368,U/N Reef,0,0,0,0,0,0,1.233170504,0,0,1.233170504,148291.5247,Far Northern Management Area,Cape York Peninsula,59333,E
369,Pearson Reef,0,0,0,0,0,0,0,6.831358765,0,6.831358765,142945.356,Far Northern Management Area,Cape York Peninsula,59333,E
370,Jukes Reef,0,0,0,0,0,0,2.871248298,0,0,2.871248298,145373.5223,Far Northern Management Area,Cape York Peninsula,59333,E
371,U/N Reef,0,0,0,0,0,0,0.24929976,0,0,0.24929976,134013.8275,Far Northern Management Area,Cape York Peninsula,59333,E
372,Bowles Reef,0,0,0,0,0,0,22.40476656,0,0,22.40476656,136194.5457,Far Northern Management Area,Cape York Peninsula,59333,E
373,U/N Reef,0,0,0,0,0,0,0.830472158,0,0,0.830472158,142467.144,Far Northern Management Area,Cape York Peninsula,59333,E
374,U/N Reef,0,0,0,0,0,0,9.423443858,0,0,9.423443858,129341.6539,Far Northern Management Area,Cape York Peninsula,59333,E
377,U/N Reef,0,0,0,0,0,0,3.308296679,0,0,3.308296679,125598.3363,Far Northern Management Area,Cape York Peninsula,59333,E
378,U/N Reef,0,0,0,0,0,0,0.041109721,0,0,0.041109721,143159.1068,Far Northern Management Area,Cape York Peninsula,59333,E
