id,reef_uniqueid,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
2834,21273100104,U/N Reef,0,0,0,0,0,0,0,4.33900775,0,4.33900775,360144.5398,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2835,21274100104,Perkins Reef,0.000589737,0,0,0,0,0,0,6.325013699,0,6.325603436,362189.6879,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2836,21275100104,U/N Reef,0,0,0,0,0,0,0,2.585235639,0,2.585235639,355570.4591,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2837,21276100104,U/N Reef,0,0,0,0,0,0,0,0.457986846,0,0.457986846,355014.0037,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2838,21277100104,U/N Reef,0,0,0,0,0,0,0,1.725243645,0,1.725243645,352890.49,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2839,21278100104,U/N Reef,0,0,0,0,0,0,0,2.381400014,0,2.381400014,349967.7896,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2840,21279100104,U/N Reef,0,0,0,0,0,0,0,1.541860799,0,1.541860799,347444.6166,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2841,21280100104,Elusive Reef,0,0,0,0,0,0,0,17.95382299,0,17.95382299,365490.6584,Mackay Capricorn,"Mackay, Isaac and Whitsunday (out)",59474,S
2842,21281100104,U/N Reef,0,0,0,0,0,0,6.973863768,0,0,6.973863768,354288.0295,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2843,21282100104,U/N Reef,0,0,0,0,0,0,0.985700022,0,0,0.985700022,357727.7194,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2844,21283100104,U/N Reef,0.000168365,0,0,0,0,0,0,1.649497292,0,1.649665657,344353.0313,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2845,21284100104,Ron Taylor Reef,0,0,0,0,0,0,0,1.929107874,0,1.929107874,345952.2475,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2846,21285100104,U/N Reef,0,0,0,0,0,0,0,2.243566446,0,2.243566446,346886.5493,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2847,21286100104,U/N Reef,0,0,0,0,0,0,3.664393579,0,0,3.664393579,341582.7466,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2848,21287100104,U/N Reef,0,0,0,0,0,0,0.765220515,0,0,0.765220515,346307.0908,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2849,21288100104,U/N Reef,0,0,0,0,0,0,0.055675118,0,0,0.055675118,348720.8639,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2850,21289101104,U/N Reef,0,0,0,0,0,0,14.39938016,0,0,14.39938016,344765.5847,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2851,21289102104,U/N Reef,0,0,0,0,0,0,0.520726382,0,0,0.520726382,342797.8365,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2852,21290100104,U/N Reef,0,0,0,0,0,0,3.17310095,0,0,3.17310095,339117.5581,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2853,21291100104,U/N Reef,0,0,0,0,0,0,0.312343404,0,0,0.312343404,340699.0992,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2854,21292100104,U/N Reef,0,0,0,0,0,0,0.930204991,0,0,0.930204991,338010.597,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2855,21293100104,U/N Reef,0,0,0,0,0,0,2.450160239,0,0,2.450160239,339842.844,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2856,21294100104,U/N Reef,0,0,0,0,0,0,0,8.830195959,0,8.830195959,334373.2092,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2857,21295100104,U/N Reef,0,0,0,0,0,0,0,6.943489376,0,6.943489376,331330.9553,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2858,21296100104,U/N Reef,0,0,0,0,0,0,0,7.537441164,0,7.537441164,327321.7531,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2859,21297101104,U/N Reef,0,0,0,0,0,0,0,0.660057272,0,0.660057272,321691.468,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2860,21297102104,U/N Reef,0,0,0,0,0,0,0,0.995344035,0,0.995344035,325803.4846,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2861,21297103104,U/N Reef,0,0,0,0,0,0,0,0.766879477,0,0.766879477,324687.8473,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2862,21297104104,U/N Reef,0,0,0,0,0,0,0,0.377256704,0,0.377256704,323326.2077,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2863,21298100104,U/N Reef,0,0,0,0,0,0,0,0.000975935,0,0.000975935,320221.504,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2864,21299100104,U/N Reef,0,0,0,0,0,0,0,8.597510018,0,8.597510018,322143.4781,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2865,21300101104,U/N Reef,0,0,0,0,0,0,0,2.002472962,0,2.002472962,319499.4478,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2866,21300102104,U/N Reef,0,0,0,0,0,0,0,0.003261091,0,0.003261091,320295.1768,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2867,21301100104,U/N Reef,0,0,0,0,0,0,1.194891223,0,0,1.194891223,317258.5792,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2868,21302100104,U/N Reef,0,0,0,0,0,0,7.926143771,0,0,7.926143771,320926.8789,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2869,21303100104,U/N Reef,0,0,0,0,0,0,3.199225441,0,0,3.199225441,313811.6112,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2870,21304100104,U/N Reef,0,0,0,0,0,0,3.343205911,0,0,3.343205911,311815.1647,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2871,21305100104,East Cay Reef,0,0,0,0,0,0,9.081584256,0,0,9.081584256,314274.4026,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59484,S
2872,21306100104,U/N Reef,0,0,0,0,0,0,1.418074769,0,0,1.418074769,309745.8798,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59474,S
2873,21307100104,U/N Reef,0.001366589,0,0,0,0,0,7.470549581,0,0,7.47191617,37342.96068,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2874,21308100104,Temple Island Reef,0.000414326,0,0,0,0,0.021259789,1.319335046,0,0,1.341009161,46517.71927,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2875,21309100104,U/N Reef,0,0,0,0,0,0,0.813915234,0,0,0.813915234,46087.36884,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2876,21310100104,U/N Reef,0.000998385,0,0,0,0,0,2.82989767,0,0,2.830896055,47736.54117,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2877,21312100104,U/N Reef,0.000373755,0,0,0,0,0.1247815,0.848486601,0,0,0.973641856,52772.76255,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2878,21313100104,U/N Reef,0.00049232,0,0,0,0,1.48E-05,1.052896083,0,0,1.053403199,57860.90341,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2879,21314100104,U/N Reef,0,0,0,0,0,0.030889674,2.554662051,0,0,2.585551725,59889.14675,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2880,21315100104,U/N Reef,0.000146523,0,0,0,0,0.004229923,0.510075446,0,0,0.514451891,70289.06622,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59477,L
2881,21316100104,West Hill Reef,0.000801881,0,0,0,0,0.128854727,1.535562161,0,0,1.665218769,70890.89005,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2882,21317100104,Ferdinand Shoal,0,0,0,0,0,0,0,0.026157519,0,0.026157519,61202.67249,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2883,21318100104,Waratah Island Reef,1.54E-07,0,0,0,0,0,0,0.000502786,0,0.00050294,57244.33644,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2884,21319100104,Waratah Shoal,1.75E-07,0,0,0,0,0,0,0.001483894,0,0.001484069,57180.0887,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2885,21320100104,Tupper Shoal,0,0,0,0,0,0,0,1.576923873,0,1.576923873,65161.1942,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2886,21322100104,Yaralla Shoal,0,0,0,0,0,0,0,0.302846503,0,0.302846503,54343.09347,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2887,21324101104,Harry Shoal (North),0,0,0,0,0,0,0.005697441,0,0,0.005697441,71103.64876,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2888,21324102104,Harry Shoal (South),0,0,0,0,0,0,0.027077095,0,0,0.027077095,70617.27937,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2889,21325100104,Hirst Reef,6.42E-07,0,0,0,0,0,0.000916637,0,0,0.000917279,70002.9193,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2890,21326100104,Kilgour Shoal,0,0,0,0,0,0,0.437667623,0,0,0.437667623,76530.30624,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2891,21327100104,Wallace Reef,6.66E-07,0,0,0,0,0,0.000723306,0,0,0.000723972,68073.56749,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2892,21328100104,Tinonee Bank,0,0,0,0,0,0,0.56980427,0,0,0.56980427,69124.46109,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2893,21329100104,Planter Shoal,0,0,0,0,0,0,0.023265486,0,0,0.023265486,73192.81583,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2894,21331100104,Bluff Island Reef,6.62E-07,0,0,0,0,0,0.000765079,0,0,0.000765741,76611.02294,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2895,21333100104,Treble Reef,8.87E-05,0,0,0,0,0,0.139693708,0,0,0.139782423,73087.03393,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2896,21334100104,Curlew Reef,4.87E-07,0,0,0,0,0,0.00170034,0,0,0.001700827,69293.65971,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2897,21336100104,U/N Reef,0,0,0,0,0,0,0.000536045,0,0,0.000536045,73781.7457,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2898,21337100104,Pearl Shoal,0,0,0,0,0,0,0.005566124,0,0,0.005566124,67340.98953,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2899,21338100104,Slattery Shoal,9.50E-06,0,0,0,0,0,0.052960112,0,0,0.05296961,69728.72783,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2900,21339100104,Dinner Reef,5.97E-05,0,0,0,0,0,0.084253111,0,0,0.084312826,73479.21562,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2901,21340100104,Temple Shoal,1.75E-05,0,0,0,0,0,0.171790335,0,0,0.171807804,47670.31537,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2902,21341100104,Edwards Shoal,0,0,0,0,0,0,0.005966803,0,0,0.005966803,62533.91084,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2903,21342100104,Blackbird Shoal,1.46E-05,0,0,0,0,0,0.059903953,0,0,0.059918505,76581.43433,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2904,21345100104,Ridge Reef,7.12E-07,0,0,0,0,0,0.001298941,0,0,0.001299653,63573.87073,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2905,21346100104,Paxton Shoal,0,0,0,0,0,0,0.00121701,0,0,0.00121701,68084.39595,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2906,21347100104,Torch Shoal,0,0,0,0,0,0,0.041730751,0,0,0.041730751,56679.16628,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2907,21348100104,Connor Islet Reef,0.000110854,0,0,0,0,0,0.69996177,0,0,0.700072624,69449.65369,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2908,21349101104,Smythe Shoals,0,0,0,0,0,0,0,0.188334547,0,0.188334547,84610.99844,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2909,21349102104,Emily Patches,0,0,0,0,0,0,0,0.159143093,0,0.159143093,84509.15984,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2910,21350100104,Shag Reef,0,0,0,0,0,0,0.004403377,0,0,0.004403377,67374.91946,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2911,21351100104,Stony Shoal,0,0,0,0,0,0,0.002365519,0,0,0.002365519,65446.50932,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2912,21352100104,Williams Shoal,0,0,0,0,0,0,0.055759651,0,0,0.055759651,68941.33719,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2913,21355100104,Lower Reef,0,0,0,0,0,0,0.00120561,0,0,0.00120561,79798.08971,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2914,21356100104,Innes Reef,6.72E-06,0,0,0,0,0,0,0.008064237,0,0.008070954,86941.73723,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2915,21358101104,Sandy Shoal (North),0,0,0,0,0,0,0.031912727,0,0,0.031912727,74423.41909,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2916,21358102104,Sandy Shoal (South),0,0,0,0,0,0,0.00171609,0,0,0.00171609,75874.32406,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2917,21359100104,George Reef,4.08E-08,0,0,0,0,0,0,0.000122522,0,0.000122563,90364.62624,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2918,21360100104,Poynter Reef,3.48E-07,0,0,0,0,0,0,0.001129586,0,0.001129934,88593.88874,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2919,21361100104,North Patch,0,0,0,0,0,0,0.044543195,0,0,0.044543195,79866.70469,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2920,21362100104,Alexandra Reefs,0,0,0,0,0,0,0.018116915,0,0,0.018116915,80372.33333,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2921,21363100104,South Patch,0,0,0,0,0,0,0.007456949,0,0,0.007456949,81122.62591,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2922,21364100104,Lake Shoals,0,0,0,0,0,0,0,0.270547675,0,0.270547675,98766.532,Mackay Capricorn,Fitzroy,59478,L
2923,21365101104,Drumfish Shoal (East),0,0,0,0,0,0,0.011935033,0,0,0.011935033,87522.34656,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2924,21365102104,Drumfish Shoal (West),0,0,0,0,0,0,0.01197316,0,0,0.01197316,87305.26353,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2925,21366100104,Fanning Shoal,0,0,0,0,0,0,0.020869265,0,0,0.020869265,82698.35846,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2926,21367100104,Red Clay Reef,8.42E-05,0,0,0,0,0,0.490448274,0,0,0.490532428,89316.33858,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2927,21368100104,Boomerang Shoals,0,0,0,0,0,0,0.197891857,0,0,0.197891857,106866.6761,Mackay Capricorn,Fitzroy,59478,L
2928,21369100104,Middle Shoal,0,0,0,0,0,0,0,0.069437359,0,0.069437359,94949.04272,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2929,21370100104,Beware Reef,0,0,0,0,0,0,0.000513096,0,0,0.000513096,92113.27423,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2930,21372100104,Bald Reef,9.84E-05,0,0,0,0,0,0.192395135,0,0,0.192493581,89765.41949,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2931,21373100104,Reef Islet Reef,4.91E-05,0,0,0,0,0.660085644,0,0,0,0.660134783,90128.81501,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2932,21374100104,West Reef,0,0,0,0,0,0,0.018558302,0,0,0.018558302,94294.58689,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2933,21375100104,Holt Shoal,0,0,0,0,0,0,0,0.166822803,0,0.166822803,102746.863,Mackay Capricorn,Fitzroy,59478,L
2934,21377100104,Channel Island Reef,4.40E-06,0,0,0,0,0,0,0.021685683,0,0.021690088,108590.8816,Mackay Capricorn,Fitzroy,59478,L
2935,21378100104,Aquila Reef,0.000977732,0,0,0,0,0,4.196482274,0,0,4.197460006,90908.16651,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2936,21379100104,Avoid Reef,0.000480866,0,0,0,0,0,2.556401607,0,0,2.556882473,93881.54997,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59478,L
2937,21380100104,Park Shoal,2.46E-06,0,0,0,0,0,0,0.325236798,0,0.325239255,107075.6229,Mackay Capricorn,Fitzroy,59488,L
2938,21381100104,Falcon Island Reef,3.08E-06,0,0,0,0,0,0,0.004343855,0,0.00434694,108811.8292,Mackay Capricorn,Fitzroy,59478,L
2939,21382100104,Turn Island Reef,1.89E-05,0,0,0,0,0,0,0.05049797,0,0.050516882,104341.0502,Mackay Capricorn,Fitzroy,59478,L
2940,21383100104,Race Rocks Reef,0,0,0,0,0,0,0,0.035705257,0,0.035705257,106996.4402,Mackay Capricorn,Fitzroy,59478,L
2941,21386100104,Pine Peak Reef,0,0,0,0,0,0,0,0.906781102,0,0.906781102,112502.031,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2942,21387100104,Sphinx Reef,0.000244106,0,0,0,0,0,0,0.278608245,0,0.278852351,101296.3565,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2943,21389100104,Middle Island Reef,2.82E-07,0,0,0,0,0,0.000981081,0,0,0.000981363,115468.1145,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2944,21391100104,Pine Islets Reef,0,0,1.23E-05,0,0,0,0.102292793,0,0,0.102305066,114443.1517,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2945,21391104104,Pine Islets (No 4),0,0,0,0,0,0,0.015658617,0,0,0.015658617,115278.2459,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2946,21392100104,Walter Reef,4.69E-07,0,0,0,0,0,0.000632506,0,0,0.000632975,126329.0074,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2947,21394100104,North East Reef,0.000430071,0,0,0,0,0,0.502762194,0,0,0.503192265,125149.1007,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2948,21396100104,Whites Bay Reef,0,0,0,0,0,0,0.000651752,0,0,0.000651752,123168.6164,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2949,21398100104,West Spur Reef,1.25E-05,0,0,0,0,0,0.054958463,0,0,0.054970945,121344.147,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2950,21399100104,East Spur Reef,0,0,0,0,0,0,0.117707116,0,0,0.117707116,122465.1936,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2951,21401100104,Howard Islet Reef,0.000567916,0,0,0,0,0,0.002806756,0,0,0.003374672,128047.09,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2952,21402100104,Hixson Islet Reef,2.92E-06,0,0,0,0,0,0.004152005,0,0,0.004154928,126315.719,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2953,21403101104,South Island Reef (No 1),0,0,0,0,0,0,0.013328568,0,0,0.013328568,128282.0472,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2954,21403102104,South Island Reef (No 2),1.17E-08,0,0,0,0,0,0.207010489,0,0,0.207010501,131201.4778,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2955,21406100104,South East Islets Reef,0.000158028,0,0,0,0,0,0.684952686,0,0,0.685110714,140244.3103,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59479,L
2956,21414101104,Bamborough Island Reef (No 1),0.000109853,0,0,0,0,0,0,0.664145927,0,0.66425578,120446.6745,Mackay Capricorn,Fitzroy,59479,L
2957,21414102104,Bamborough Island Reef (No 2),8.47E-05,0,0,0,0,0,0,0.575926047,0,0.576010706,121965.2434,Mackay Capricorn,Fitzroy,59479,L
2958,21415100104,Jeffreys Rocks Reef,0,0,0,0,0,0,0.167977076,0,0,0.167977076,130935.5685,Mackay Capricorn,Fitzroy,59479,L
2959,21417100104,Coquet Reef,1.05E-05,0,0,0,0,0,0,0.167578241,0,0.167588705,121284.5859,Mackay Capricorn,Fitzroy,59479,L
2960,21418101104,Hunter Island Reef (No 1),0.00013565,0,0,0,0,0,0.413902695,0,0,0.414038345,124042.8124,Mackay Capricorn,Fitzroy,59479,L
2961,21418102104,Hunter Island Reef (No 2),4.96E-07,0,0,0,0,0,0.001724589,0,0,0.001725085,129001.7726,Mackay Capricorn,Fitzroy,59479,L
2962,21421100104,Morkar Reef,4.74E-07,0,0,0,0,0,0.000618515,0,0,0.000618989,129003.1987,Mackay Capricorn,Fitzroy,59479,L
2963,21423101104,Marble Reef,0.000714465,0,0,0,0,0,1.035298447,0,0,1.036012912,130221.3324,Mackay Capricorn,Fitzroy,59489,L
2964,21423102104,Marble Reef,8.83E-07,0,0,0,0,0,0.006095791,0,0,0.006096674,132492.5126,Mackay Capricorn,Fitzroy,59479,L
2965,21424100104,Allandale Reef,4.17E-06,0,0,0,0,0,0.005144854,0,0,0.005149025,148963.9472,Mackay Capricorn,Fitzroy,59479,L
2966,21425101104,Tynemouth Island Reef (No 1),1.36E-06,0,0,0,0,0,0.001212603,0,0,0.001213962,128946.1097,Mackay Capricorn,Fitzroy,59489,L
2967,21425102104,Tynemouth Island Reef (No 2),3.53E-07,0,0,0,0,0,0.008678356,0,0,0.008678709,128048.6321,Mackay Capricorn,Fitzroy,59479,L
2968,21428100104,High Peak Reef,0,0,0.000498887,0,0,0,0.527605614,0,0,0.528104501,176530.0651,Mackay Capricorn,Fitzroy,59480,L
2969,21430100104,Morpeth Reef,4.16E-06,0,0,0,0,0,0.005766912,0,0,0.005771072,168867.2227,Mackay Capricorn,Fitzroy,59480,L
2970,21431100104,Berwick Reef,1.58E-06,0,0,0,0,0,0.001794107,0,0,0.001795687,177162.3513,Mackay Capricorn,Fitzroy,59480,L
2971,21432100104,Heralds Reef Prong,0,0,0,0,0,0,0,20.15188354,0,20.15188354,236850.7719,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59481,S
2972,21433100104,U/N Reef,0,0,0,0,0,0,0,9.637883828,0,9.637883828,247076.1556,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59481,S
2973,21434100104,Heralds Prong No 3,0,0,0,0,0,0,0,14.09249962,0,14.09249962,237317.2659,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59481,S
2974,21435100104,Bell Reef,0.000348282,0,0,0,0,0,0,0,12.96399717,12.96434545,215652.8957,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59481,S
2975,21436100104,U/N Reef,0.000267578,0,0,0,0,0,2.950749185,0,0,2.951016763,258975.744,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2976,21437100104,U/N Reef,0,0,0,0,0,0,1.470784003,0,0,1.470784003,278398.8128,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2977,21438100104,U/N Reef,0,0,0,0,0,0,5.457083221,0,0,5.457083221,269131.047,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2978,21439100104,U/N Reef,0,0,0,0,0,0,3.220251293,0,0,3.220251293,261927.4072,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2979,21440100104,U/N Reef,0,0,0,0,0,0,0,5.727571045,0,5.727571045,253005.4207,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2980,21441100104,U/N Reef,0,0,0,0,0,0,8.014851082,0,0,8.014851082,266119.954,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2981,21442100104,U/N Reef,0,0,0,0,0,0,5.314239352,0,0,5.314239352,272478.1957,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2982,21443100104,U/N Reef,0,0,0,0,0,0,4.008172029,0,0,4.008172029,258191.1829,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2983,21444100104,U/N Reef,0,0,0,0,0,0,0,6.07623601,0,6.07623601,253896.9615,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2984,21445100104,U/N Reef,0,0,0,0,0,0,0.265744678,0,0,0.265744678,258977.4044,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2985,21446100104,U/N Reef,0,0,0,0,0,0,2.979526693,0,0,2.979526693,267381.9548,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2986,21447100104,U/N Reef,0,0,0,0,0,0,0.156121802,0,0,0.156121802,264280.9981,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2987,21448100104,U/N Reef,0,0,0,0,0,0,0,2.475588154,0,2.475588154,245728.8919,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2988,21449100104,U/N Reef,0,0,0,0,0,0,0,17.17132648,0,17.17132648,247691.8165,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2989,21450100104,U/N Reef,0,0,0,0,0,0,0,14.63244138,0,14.63244138,249144.2402,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2990,21451100104,U/N Reef,0,0,0,0,0,0,9.588221331,0,0,9.588221331,253810.4358,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2991,21452100104,U/N Reef,0,0,0,0,0,0,0,0.780303143,0,0.780303143,246082.8239,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2992,21453100104,U/N Reef,0,0,0,0,0,0,6.377107987,0,0,6.377107987,247952.9405,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2993,21454100104,U/N Reef,0,0,0,0,0,0.029587276,4.789472871,0,0,4.819060147,249838.1525,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2994,21455100104,U/N Reef,0,0,0,0,0,0,3.916232577,0,0,3.916232577,259213.8148,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2995,21456100104,U/N Reef,0,0,0,0,0,0.135042238,0.142666106,0,0,0.277708344,261621.962,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2996,21457100104,U/N Reef,0,0,0,0,0,0,4.887557765,0,0,4.887557765,241550.9438,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2997,21458100104,U/N Reef,0,0,0,0,0,0,5.359873595,0,0,5.359873595,243539.6559,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2998,21459100104,Heralds Prong No 2,0,0,0,0,0,0,54.39597733,0,0,54.39597733,238441.2417,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
2999,21460100104,U/N Reef,0,0,0,0,0,0,17.59460853,0,0,17.59460853,244607.6951,Mackay Capricorn,"Mackay, Isaac and Whitsunday",59482,S
